backgroundImages,endDate,eventUrl,description,listingType,eventAdmin,preProduction,autoAssociateVod,title,tags,lobbyTimeMinutes,unlisted,shortcutName,shortcutNameUrl,linkedVideoId,id,categories,startDate,estimatedAttendees,redirectVod
[],2018-03-08T08:45:00Z,https://cerner.rev.vbrick.com/#/events/e4420ddc-e9ea-48aa-9d95-e9c4d25eb192,"<p>Testing for Womens day event from H2 A wing 9th floor</p>",AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,India Test Stream,[],15,false,null,null,null,e4420ddc-e9ea-48aa-9d95-e9c4d25eb192,[],2018-03-08T07:15:00Z,0,false
[],2018-03-08T12:30:00Z,https://cerner.rev.vbrick.com/#/events/8e55aaf6-c44b-48a0-a80e-4702acac66c3,"<p>Location: INDIA-BLR-H2 A Wing-Cafeteria</p>",AllUsers,"{name:Sadanand G,id:bb8647c3-bb00-4f2d-a1ff-6de1cd242c08,username:sg052597}",null,false,WE Gather – Women’s Day Celebration,[],15,false,null,null,null,8e55aaf6-c44b-48a0-a80e-4702acac66c3,[],2018-03-08T09:00:00Z,0,false
[],2018-03-08T16:00:00Z,https://cerner.rev.vbrick.com/#/events/616a4c35-425b-4491-9f0c-e0516eccf9ed,,Private,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Compensation Manager Training #3,[],15,false,null,null,null,616a4c35-425b-4491-9f0c-e0516eccf9ed,[],2018-03-08T14:30:00Z,0,false
[],2018-03-09T01:00:00Z,https://cerner.rev.vbrick.com/#/events/320e65ae-dfd3-4b35-af35-0476176ec2e6,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,IC Event Center Test,[],15,false,null,null,null,320e65ae-dfd3-4b35-af35-0476176ec2e6,[],2018-03-08T21:00:00Z,0,false
[],2018-03-09T17:15:00Z,https://cerner.rev.vbrick.com/#/events/eff10ce1-e89a-41e0-866e-9bae34d71f32,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,ShipIT Day Demos,[],15,false,null,null,null,eff10ce1-e89a-41e0-866e-9bae34d71f32,[],2018-03-09T14:30:00Z,0,false
[],2018-03-10T01:00:00Z,https://cerner.rev.vbrick.com/#/events/522a3d64-be7b-4d1b-8760-419546301477,,AllUsers,"{name:Donnie Breish,id:8e3d2b39-6446-432e-895f-9e826e58c1b8,username:db043793}",null,false,REA Test,[],15,false,null,null,null,522a3d64-be7b-4d1b-8760-419546301477,[],2018-03-09T20:00:00Z,0,false
[],2018-03-12T01:00:00Z,https://cerner.rev.vbrick.com/#/events/cb24a030-4171-44e3-853c-2ed8d265fb14,,AllUsers,"{name:Donnie Breish,id:8e3d2b39-6446-432e-895f-9e826e58c1b8,username:db043793}",null,false,INN Tes,[],15,false,null,null,null,cb24a030-4171-44e3-853c-2ed8d265fb14,[],2018-03-11T18:00:00Z,0,false
[],2018-03-12T16:09:00Z,https://cerner.rev.vbrick.com/#/events/096dc214-4933-45bc-8388-3b01250596f5,"<p><strong>Recommended Browsers:&nbsp;</strong>Chrome, Internet Explorer, Safari, iOS, and Android&nbsp;</p><p><strong>You will not be able to access the webcast over a VPN connection. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider</strong>.&nbsp;</p><p><strong>Support:</strong></p><ul><li>US: 816-201-4357&nbsp;</li><li>Non-US: 866-434-1542</li></ul>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Cerner Town Hall - Q1 2018,[],15,false,null,null,null,096dc214-4933-45bc-8388-3b01250596f5,[],2018-03-12T13:45:00Z,0,false
[],2018-03-16T18:45:00Z,https://cerner.rev.vbrick.com/#/events/ab2dbffb-c601-4aea-8225-be1e647f4198,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Consulting Community Connect,[],15,false,null,null,null,ab2dbffb-c601-4aea-8225-be1e647f4198,[],2018-03-16T17:45:00Z,0,false
[],2018-03-20T20:15:00Z,https://cerner.rev.vbrick.com/#/events/f7441abf-b765-411b-ac08-6a69ff75f678,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,ITWorks Town Hall Q1,[],15,false,null,null,null,f7441abf-b765-411b-ac08-6a69ff75f678,[],2018-03-20T17:45:00Z,0,false
[],2018-03-21T18:00:00Z,https://cerner.rev.vbrick.com/#/events/5f5ddb56-03ce-4d54-aac7-3458375f1d61,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Navigating Life Webcast,[],15,false,null,null,null,5f5ddb56-03ce-4d54-aac7-3458375f1d61,[],2018-03-21T16:15:00Z,0,false
[],2018-03-21T18:00:00Z,https://cerner.rev.vbrick.com/#/events/93257e84-be69-404a-99ad-940887d4a36a,,Public,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,WebEx Testing,[],15,false,null,null,null,93257e84-be69-404a-99ad-940887d4a36a,[],2018-03-21T17:00:00Z,0,false
[],2018-03-22T17:00:00Z,https://cerner.rev.vbrick.com/#/events/08165ad7-e11f-4cec-902d-b1f77206422d,"<p><span style=font-size: 11pt>As the first part of your body to hit the floor in the morning, your feet provide an enormous amount of information to your brain.&nbsp; Increasing range of motion in your toes…yes toes…as well as improving your ability to control the motions of your feet, will provide you a better base when performing any movement and activity or simply just being human.&nbsp;In this class you’ll learn more about their purpose as well as simple techniques towards building better feet.</span></p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p><strong>*Please Note*</strong><em><span style=color: rgb(87, 87, 87)> </span></em><strong><em>The session will be available over Cerner Associate Live Broadcast on that day and time. </em></strong><strong>You will not be able to access the webcast over a VPN connection. Currently, the webcast will only work with Google Chrome, Firefox, IE, Safari, iOS, and Android. </strong></p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p><p>Please contact Associate Support for any technical issues at 1-Help (816.201.4357).</p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Building Better Feet,[],15,false,null,null,null,08165ad7-e11f-4cec-902d-b1f77206422d,[],2018-03-22T15:50:00Z,0,false
[],2018-03-22T19:20:00Z,https://cerner.rev.vbrick.com/#/events/148ed885-3c44-4fff-9653-c61b1fd7909c,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Malvern Town Hall Q1,[],15,false,null,null,null,148ed885-3c44-4fff-9653-c61b1fd7909c,[],2018-03-22T16:45:00Z,0,false
[],2018-03-23T17:35:00Z,https://cerner.rev.vbrick.com/#/events/d6766586-7938-4d4b-ac74-caa02b3a442f,"<p>In this class you will&nbsp;learn the benefits of mindfulness in the workplace and more specifically, how to apply mindfulness techniques to improve your ability to meaningfully engage in your work and with coworkers, utilize effective communication skills, improve emotional intelligence, and increase resiliency. How can improved self-awareness and emotional intelligence help you in the workplace? Join&nbsp;us&nbsp;to find out!</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p><strong>*Please Note*</strong><em><span style=color: rgb(87, 87, 87)> </span></em><strong><em>The session will be available over Cerner Associate Live Broadcast on that day and time. </em></strong><strong>You will not be able to access the webcast over a VPN connection. Currently, the webcast will only work with Google Chrome, Firefox, IE, Safari, iOS, and Android. </strong></p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p><p>Please contact Associate Support for any technical issues at 1-Help (816.201.4357).</p>",AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,Cultivating Mindful Teams,[],15,false,null,null,null,d6766586-7938-4d4b-ac74-caa02b3a442f,[],2018-03-23T16:15:00Z,0,false
[],2018-03-26T19:00:00Z,https://cerner.rev.vbrick.com/#/events/d91b804e-fed1-4397-b6a0-ea26970802ac,,AllUsers,"{name:Samantha McCullough,id:e297e29e-133b-4d3f-b87d-71bd5406c606,username:sm033486}",null,false,TEST,[],15,false,null,null,null,d91b804e-fed1-4397-b6a0-ea26970802ac,[],2018-03-26T18:00:00Z,0,false
[],2018-03-27T18:15:00Z,https://cerner.rev.vbrick.com/#/events/51a74ba1-36b5-4849-bce6-98d0b5247070,"<p>Is your body feeling worn down before you start your workout or a couple of minutes into it? Are you pushing your body to the max seven days a week without taking a break? Do you have aches and pains that are bothering you throughout your day? A recovery day could be just what you need! Don’t let the word recovery fool you though, it might not be what you think. Come join&nbsp;one of our&nbsp;Healthe&nbsp;Fitness&nbsp;Specialists &amp; a&nbsp;Certified Athletic Trainer&nbsp;to learn about why recovery days are important, how often you should take them, what they should consist of, and much more!</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p><strong>*Please Note*</strong><em><span style=color: rgb(87, 87, 87)> </span></em><strong><em>The session will be available over Cerner Associate Live Broadcast on that day and time. </em></strong><strong>You will not be able to access the webcast over a VPN connection. Currently, the webcast will only work with Google Chrome, Firefox, IE, Safari, iOS, and Android. </strong></p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p><p>Please contact Associate Support for any technical issues at 1-Help (816.201.4357).</p>",AllUsers,"{name:Donnie Breish,id:8e3d2b39-6446-432e-895f-9e826e58c1b8,username:db043793}",null,false,The Importance of Recovery Days,[],15,false,null,null,null,51a74ba1-36b5-4849-bce6-98d0b5247070,[],2018-03-27T16:40:00Z,0,false
[],2018-03-28T20:15:00Z,https://cerner.rev.vbrick.com/#/events/e538f3b9-5c7f-482b-b3b8-77a205e3e817,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,DE TechTalk: Panel Discussion,[],15,false,null,null,null,e538f3b9-5c7f-482b-b3b8-77a205e3e817,[],2018-03-28T18:45:00Z,0,false
[],2018-03-29T18:00:00Z,https://cerner.rev.vbrick.com/#/events/f5ead756-0247-43d1-a3ec-22aad78f8748,"<p>Did you know that your gut and your brain are in constant communication and&nbsp;there are 400+ more messages going from gut to brain than there are&nbsp;brain to gut? Join&nbsp;a healthe clinic therpist and healthe&nbsp;clinic dietitian to learn how to nourish the gut brain connection in order&nbsp;to improve mood, energy levels, and more.</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p><strong>*Please Note*</strong><em><span style=color: rgb(87, 87, 87)> </span></em><strong><em>The session will be available over Cerner Associate Live Broadcast on that day and time. </em></strong><strong>You will not be able to access the webcast over a VPN connection. Currently, the webcast will only work with Google Chrome, Firefox, IE, Safari, iOS, and Android. </strong></p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p><p>Please contact Associate Support for any technical issues at 1-Help (816.201.4357).</p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Gut/Brain Connection,[],15,false,null,null,null,f5ead756-0247-43d1-a3ec-22aad78f8748,[],2018-03-29T17:00:00Z,0,false
[],2018-03-30T21:30:00Z,https://cerner.rev.vbrick.com/#/events/8ecae065-bed6-4e88-b2cd-844bd08336f5,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Premier Focus Town Hall,[],15,false,null,null,null,8ecae065-bed6-4e88-b2cd-844bd08336f5,[],2018-03-30T18:30:00Z,0,false
[],2018-04-02T21:15:00Z,https://cerner.rev.vbrick.com/#/events/4bb64950-e388-460c-8c8d-a1c1e8877c38,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Q1 Pop Health Dev Demos,[],15,false,null,null,null,4bb64950-e388-460c-8c8d-a1c1e8877c38,[],2018-04-02T12:45:00Z,0,false
[],2018-04-04T20:15:00Z,https://cerner.rev.vbrick.com/#/events/eca383fe-af41-40e7-840d-6651f57eb9f0,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Patterns for Reusable JavaScript Components,[],15,false,null,null,null,eca383fe-af41-40e7-840d-6651f57eb9f0,[],2018-04-04T18:45:00Z,0,false
[],2018-04-06T17:15:00Z,https://cerner.rev.vbrick.com/#/events/c42d2798-eb1a-4a8b-a29d-580f9c7a1ba2,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Ambulatory / Physician Alignment Town Hall,[],15,false,null,null,null,c42d2798-eb1a-4a8b-a29d-580f9c7a1ba2,[],2018-04-06T13:15:00Z,0,false
[],2018-04-06T21:30:00Z,https://cerner.rev.vbrick.com/#/events/f389c7db-6943-4018-b9e8-9caf232e914a,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,RevCycle Management Town Hall,[],15,false,null,null,null,f389c7db-6943-4018-b9e8-9caf232e914a,[],2018-04-06T18:15:00Z,0,false
[],2018-04-10T20:15:00Z,https://cerner.rev.vbrick.com/#/events/8e18ac3f-2537-4864-9b66-38a009e4558a,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,DE TechTalk: Identity Management with Matt Randall,[],15,false,null,null,null,8e18ac3f-2537-4864-9b66-38a009e4558a,[],2018-04-10T18:45:00Z,0,false
[],2018-04-11T17:40:00Z,https://cerner.rev.vbrick.com/#/events/0021ff48-dceb-4811-93c8-3e841d1f4034,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Github Day,[],15,false,null,null,null,0021ff48-dceb-4811-93c8-3e841d1f4034,[],2018-04-11T13:45:00Z,0,false
[],2018-04-12T15:40:00Z,https://cerner.rev.vbrick.com/#/events/0c0c6967-6d36-44ff-92af-dd8df03a30c5,"<p>One in four people in the world, approximately 450 million people, will be affected by mental illness at some point in their life.&nbsp;This&nbsp;makes it one of the most pervasive, yet least talked about chronic health issues many of us will experience either directly or with someone we care about. In this wellness class, facilitated by&nbsp;two Healthe Clinic Therapists, you will explore common stigmas surrounding mental health and learn how to encourage open communication about an important area of wellness that is often neglected.&nbsp;</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome, Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p>Contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p>",AllUsers,"{name:Donnie Breish,id:8e3d2b39-6446-432e-895f-9e826e58c1b8,username:db043793}",null,false,Addressing the Mental Health Stigma,[],15,false,null,null,null,0c0c6967-6d36-44ff-92af-dd8df03a30c5,[],2018-04-12T14:30:00Z,0,false
[],2018-04-12T21:20:00Z,https://cerner.rev.vbrick.com/#/events/01425e08-da23-404e-bf83-21088921bbe8,"<p>The meeting starts at 1:30pm</p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Consulting Specialties Town Hall,[],15,false,null,null,null,01425e08-da23-404e-bf83-21088921bbe8,[],2018-04-12T18:00:00Z,0,false
[],2018-04-12T22:00:00Z,https://cerner.rev.vbrick.com/#/events/f70d680d-ebae-4e20-ae57-96d6416ef68b,,AllUsers,"{name:Chris Hanson,id:28f08100-3482-4b81-8ba4-d5ed50798262,username:ch049839}",null,false,DWx & Interop Town Hall,[],15,false,null,null,null,f70d680d-ebae-4e20-ae57-96d6416ef68b,[],2018-04-12T18:00:00Z,0,false
[],2018-04-13T18:45:00Z,https://cerner.rev.vbrick.com/#/events/4410e339-ec1b-48ff-ab19-9cb6c1b13b1b,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Consulting Community Connect,[],15,false,null,null,null,4410e339-ec1b-48ff-ab19-9cb6c1b13b1b,[],2018-04-13T17:45:00Z,0,false
[],2018-04-13T22:00:00Z,https://cerner.rev.vbrick.com/#/events/dc98455d-f4d2-4da9-b1da-155d0d9cac00,,AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,720p Test,[],15,false,null,null,null,dc98455d-f4d2-4da9-b1da-155d0d9cac00,[],2018-04-13T20:00:00Z,0,false
[],2018-04-17T13:03:00Z,https://cerner.rev.vbrick.com/#/events/a6fe9b11-bcd5-4478-812a-518436a7d88a,"<p>Live Broadcast Instructions:&nbsp;</p><p>Click here to view the live webcast: <a href=https://broadcast.cerner.com/ rel=noopener>https://broadcast.cerner.com</a>. After you are logged in, click the event you want to watch.</p><p>We recommend using one of the following browsers: <strong>Chrome, Internet Explorer, Safari, iOS, and Android</strong></p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.</strong></p><p>Contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p>",AllUsers,"{name:Austin Hable,id:d7cb9be9-3363-4e40-9264-8589157f6cc9,username:ah045906}",null,false,Emil Peter's Monthly Connect,[],15,false,null,null,null,a6fe9b11-bcd5-4478-812a-518436a7d88a,[],2018-04-17T11:45:00Z,0,false
[],2018-04-17T19:15:00Z,https://cerner.rev.vbrick.com/#/events/ef7dcb54-0ef9-41e6-8729-6fafee3a4895,"<p>Growing a garden offers immense health benefits beyond just eating more veggies. This April, Cary and Dianna, two of our Healthe Clinic Registered Dietitians, will discuss how to grow a garden with a ‘culinary medicine’ focus. In this presentation you will learn about different plants, their health benefits, as well as how to add them into your daily eating pattern. Recipes, tangible growing tips, and a vibrant way of thinking about your food will be shared.</p><p><em>Audio will come from your device's speakers. There is not a conference call for this webinar.</em></p><p>We recommend using one of the following browsers:&nbsp;<strong>Chrome, Internet Explorer, Safari, iOS, and Android</strong>&nbsp;</p><p><strong>*Please Note* You will not be able to access the webcast over a VPN connection. The latest version of Firefox (version 58) does not support flash, therefore is not recommended. This broadcast has been optimized for on campus viewing…results may vary when watching from home, client site, or using a cellular provider.&nbsp;</strong>&nbsp;</p><p>Contact Associate Support for assistance at 1-HELP (US: 816-201-4357; Non-US: 866-434-1542)</p><p><strong><span style=color: rgb(255, 0, 0)><u>TO EARN HLwR POINTS:</u> You must watch the entirety of this class. You will automatically receive points within two&nbsp;weeks of the class&nbsp;date. (You DO NOT need to email&nbsp;three things learned). </span></strong></p>",AllUsers,"{name:Donnie Breish,id:8e3d2b39-6446-432e-895f-9e826e58c1b8,username:db043793}",null,false,Growing a Culinary Medicine Garden (Garden Series),[],15,false,null,null,null,ef7dcb54-0ef9-41e6-8729-6fafee3a4895,[],2018-04-17T18:00:00Z,0,false
